y	x	color
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
101.0	99.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
102.0	100.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
103.0	101.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
104.0	102.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
105.0	103.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
106.0	104.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
107.0	105.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
108.0	106.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
109.0	107.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
110.0	108.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
2.0	0.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
3.0	1.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
4.0	2.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
5.0	3.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
6.0	4.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
7.0	5.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
8.0	6.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
9.0	7.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
10.0	8.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
11.0	9.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
12.0	10.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
13.0	11.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
14.0	12.0	orange
